126	7.1 Low-Energy Diffuse γ-ray Background	7.1 Low-Energy Diffuse $\gamma$-ray Background	R2 核素/希腊字母/单位
162	- 主要背景光子场：CMB (ε ~ $10^{-3}$ eV), Extragalactic IR/Optical Background (EIB)。	- 主要背景光子场：CMB ($\epsilon$ ~ $10^{-3}$ eV), Extragalactic IR/Optical Background (EIB)。	R2 核素/希腊字母/单位
173	| EM cascade (γγ → e⁺e⁻) | §4.2 | §7.1 |	| EM cascade ($\gamma$$\gamma$ → e⁺e⁻) | §4.2 | §7.1 |	R2 核素/希腊字母/单位
184	| CMB spectral distortion (μ, y) | §7.3 | — |	| CMB spectral distortion ($\mu$, y) | §7.3 | — |	R2 核素/希腊字母/单位
25	- 对 γ 射线，CGRO 上仪器（如 EGRET）的统计极限在 ~100 GeV 附近。	- 对 $\gamma$ 射线，CGRO 上仪器（如 EGRET）的统计极限在 ~100 GeV 附近。	R2 核素/希腊字母/单位
59	- 对 γ 射线初级，切伦科夫光输出比带电 CR 大得多；结合成像技术可甄别点源 γ 射线与带电 CR 本底。	- 对 $\gamma$ 射线初级，切伦科夫光输出比带电 CR 大得多；结合成像技术可甄别点源 $\gamma$ 射线与带电 CR 本底。	R2 核素/希腊字母/单位
69	- 灵敏 TeV 量级 μ 子	- 灵敏 TeV 量级 $\mu$ 子	R2 核素/希腊字母/单位
77	- 膝到 ~4×$10^{17}$ eV：谱指数 γ ≈ 3.0。	- 膝到 ~4×$10^{17}$ eV：谱指数 $\gamma$ ≈ 3.0。	R2 核素/希腊字母/单位
78	- ~4×$10^{17}$ – 3×$10^{18}$ eV：谱陡化到 γ ≈ 3.2。	- ~4×$10^{17}$ – 3×$10^{18}$ eV：谱陡化到 $\gamma$ ≈ 3.2。	R2 核素/希腊字母/单位
115	- shower 在密度较低的高层大气发展 → π 衰变 → μ 相对更容易发生。	- shower 在密度较低的高层大气发展 → $\pi$ 衰变 → $\mu$ 相对更容易发生。	R2 核素/希腊字母/单位
136	- 有报告称 Fly's Eye 最高能量事件**与 γ 初级不一致** [72]。	- 有报告称 Fly's Eye 最高能量事件**与 $\gamma$ 初级不一致** [72]。	R2 核素/希腊字母/单位
148	|δ| = (I_max − I_min) / (I_max + I_min)	|$\delta$| = (I_max − I_min) / (I_max + I_min)	R2 核素/希腊字母/单位
172	### 2.7.2 γ 射线实验	### 2.7.2 $\gamma$ 射线实验	R2 核素/希腊字母/单位
14	- **银河系 vs 河外起源**：多重证据（SMC γ 射线、各向异性、电子成分）支持至少膝点以下 CR 为银河系起源。	- **银河系 vs 河外起源**：多重证据（SMC $\gamma$ 射线、各向异性、电子成分）支持至少膝点以下 CR 为银河系起源。	R2 核素/希腊字母/单位
30	X(E) = ρ_g · t_CR(E) ≃ 6.9 · (E / 20Z GeV)^(-0.6)  g cm⁻²	X(E) = $\rho$_g · t_CR(E) ≃ 6.9 · (E / 20Z GeV)^(-0.6)  g cm⁻²	R2 核素/希腊字母/单位
32	- ρ_g：星际气体平均密度	- $\rho$_g：星际气体平均密度	R2 核素/希腊字母/单位
38	L_CR = (4π/c) · ∫dE ∫dV · t_CR(E)⁻¹ · E · j(E)	L_CR = (4$\pi$/c) · ∫dE ∫dV · t_CR(E)⁻¹ · E · j(E)	R2 核素/希腊字母/单位
55	u_CR ~ B²/8π ~ (1/2)·ρ_g·v_t²  (Eq. 5)	u_CR ~ B²/8$\pi$ ~ (1/2)·$\rho$_g·v_t²  (Eq. 5)	R2 核素/希腊字母/单位
67	2. **SMC γ 射线上界** [FACT]：	2. **SMC $\gamma$ 射线上界** [FACT]：	R2 核素/希腊字母/单位
68	- CR 与气体相互作用产生 π⁰ 衰变 γ 射线 [118]。	- CR 与气体相互作用产生 $\pi$⁰ 衰变 $\gamma$ 射线 [118]。	R2 核素/希腊字母/单位
71	3. **银河系 CR 梯度**：若银河起源，CR 强度应随银心距离下降 → 反映在次级 γ 射线中 [120–122]。观测结果尚不完全确定 [123]。	3. **银河系 CR 梯度**：若银河起源，CR 强度应随银心距离下降 → 反映在次级 $\gamma$ 射线中 [120–122]。观测结果尚不完全确定 [123]。	R2 核素/希腊字母/单位
110	- SNR 质子与周围物质作用产生 π⁰ → 次级 γ 射线（预言 [139–144]）。但观测上尚无确凿探测 [145,146]。	- SNR 质子与周围物质作用产生 $\pi$⁰ → 次级 $\gamma$ 射线（预言 [139–144]）。但观测上尚无确凿探测 [145,146]。	R2 核素/希腊字母/单位
119	| Plaga [148] | 全部宇宙线河外起源，银河"磁通陷阱"积累 | 称 SMC γ 射线不是合适的检验 |	| Plaga [148] | 全部宇宙线河外起源，银河"磁通陷阱"积累 | 称 SMC $\gamma$ 射线不是合适的检验 |	R2 核素/希腊字母/单位
126	Ω ≡ dE/dt ≃ (3/5π) · Γ² · ω₀⁵ / m_N ≲ $10^{13}$ eV s⁻¹	$\Omega$ ≡ dE/dt ≃ (3/5$\pi$) · $\Gamma$² · $\omega$₀⁵ / m_N ≲ $10^{13}$ eV s⁻¹	R2 核素/希腊字母/单位
127	Γ = 2e²/3m_N（辐射阻尼常数）	$\Gamma$ = 2e²/3m_N（辐射阻尼常数）	R2 核素/希腊字母/单位
128	ω₀ 小于夸克 Compton 频率	$\omega$₀ 小于夸克 Compton 频率	R2 核素/希腊字母/单位
141	- [CRITIQUE] Top-down 场景（§6–7）对观测约束越来越严格（IceCube 未发现对应中微子，Fermi-LAT 对 diffuse γ-ray 有更强限制）。这是 1999 年时尚未预见的发展。	- [CRITIQUE] Top-down 场景（§6–7）对观测约束越来越严格（IceCube 未发现对应中微子，Fermi-LAT 对 diffuse $\gamma$-ray 有更强限制）。这是 1999 年时尚未预见的发展。	R2 核素/希腊字母/单位
55	展示质子-光子相互作用中**光致π产生**（photo-pion production）的总截面 σ(γN) 随能量（在核子静止系中的 γ 能量 E_lab^γ）的变化。	展示质子-光子相互作用中**光致π产生**（photo-pion production）的总截面 $\sigma$($\gamma$N) 随能量（在核子静止系中的 $\gamma$ 能量 E_lab^$\gamma$）的变化。	R2 核素/希腊字母/单位
