65	[FACT] 这是一篇**理论综述 (Theoretical Review)**，重点聚焦于 EHECR (E ≳ 10²⁰ eV) 的 **"top-down" 衰变起源模型**，同时简要回顾 "bottom-up" 加速机制。作者明确表示："this is primarily a theoretical review; we do not discuss the experimental issues (for the obvious reason of lack of expertise)"，但仍简要回顾实验现状。	[FACT] 这是一篇**理论综述 (Theoretical Review)**，重点聚焦于 EHECR (E ≳ $10^{20}$ eV) 的 **"top-down" 衰变起源模型**，同时简要回顾 "bottom-up" 加速机制。作者明确表示："this is primarily a theoretical review; we do not discuss the experimental issues (for the obvious reason of lack of expertise)"，但仍简要回顾实验现状。	R1 参数下标/科学记数法
161	- 能量单位：1 EeV = 10¹⁸ eV；UHE 指 E ≳ 1 EeV；**EHE 指 E ≳ 10²⁰ eV**（作者特意区分）。	- 能量单位：1 EeV = $10^{18}$ eV；UHE 指 E ≳ 1 EeV；**EHE 指 E ≳ $10^{20}$ eV**（作者特意区分）。	R1 参数下标/科学记数法
162	- 主要背景光子场：CMB (ε ~ 10⁻³ eV), Extragalactic IR/Optical Background (EIB)。	- 主要背景光子场：CMB (ε ~ $10^{-3}$ eV), Extragalactic IR/Optical Background (EIB)。	R1 参数下标/科学记数法
163	- 关键质量标度：GUT 标度 M_X ~ 10¹⁶ GeV；SUSY 标度 ~ 1 TeV。	- 关键质量标度：GUT 标度 M_X ~ $10^{16}$ GeV；SUSY 标度 ~ 1 TeV。	R1 参数下标/科学记数法
198	- **Gaisser (1990)** — 膝部 (10¹⁵ eV) 以下宇宙线组分（AIP Conf. Proc. 203, 168）	- **Gaisser (1990)** — 膝部 ($10^{15}$ eV) 以下宇宙线组分（AIP Conf. Proc. 203, 168）	R1 参数下标/科学记数法
13	- EHECR (E ≳ 10²⁰ eV) 已被多个实验探测到 [FACT]，其起源是粒子物理与天体物理的重大难题。	- EHECR (E ≳ $10^{20}$ eV) 已被多个实验探测到 [FACT]，其起源是粒子物理与天体物理的重大难题。	R1 参数下标/科学记数法
22	[FACT] 作者在开篇引用多组实验数据：Vela [1]、Akeno/SUGAR [2,6]、Fly's Eye [7]、AGASA [8] 等，指出 **能量超过 10²⁰ eV 的宇宙线已被探测到**。这些观测对传统加速理论构成严重挑战。	[FACT] 作者在开篇引用多组实验数据：Vela [1]、Akeno/SUGAR [2,6]、Fly's Eye [7]、AGASA [8] 等，指出 **能量超过 $10^{20}$ eV 的宇宙线已被探测到**。这些观测对传统加速理论构成严重挑战。	R1 参数下标/科学记数法
36	**Top-down 衰变场景**：EHECR 来自早期宇宙产生的超重粒子（质量 m_X ≫ 10²⁰ eV）的衰变。	**Top-down 衰变场景**：EHECR 来自早期宇宙产生的超重粒子（质量 m_X ≫ $10^{20}$ eV）的衰变。	R1 参数下标/科学记数法
42	[FACT] Boldt 和 Ghosh [27] 最近提出：旋转超大质量黑洞（不活跃类星体遗迹）的事件视界附近可将粒子加速到 ~10²¹ eV；本地 GZK 距离内的此类天体数量足以解释观测到的 EHECR 通量。	[FACT] Boldt 和 Ghosh [27] 最近提出：旋转超大质量黑洞（不活跃类星体遗迹）的事件视界附近可将粒子加速到 ~$10^{21}$ eV；本地 GZK 距离内的此类天体数量足以解释观测到的 EHECR 通量。	R1 参数下标/科学记数法
50	| **EHE** (Extremely High Energy) | E ≳ 10²⁰ eV（本文专有用法） |	| **EHE** (Extremely High Energy) | E ≳ $10^{20}$ eV（本文专有用法） |	R1 参数下标/科学记数法
51	| **UHE** (Ultra-High Energy) | E ≳ 1 EeV = 10¹⁸ eV（含 EHE，反之不然） |	| **UHE** (Ultra-High Energy) | E ≳ 1 EeV = $10^{18}$ eV（含 EHE，反之不然） |	R1 参数下标/科学记数法
14	- 给出**全宇宙线能谱**（10¹² eV – 10²⁰⁺ eV）的整体图像，指出关键特征：**膝点** (knee, ~4×10¹⁵ eV)、**踝点** (ankle, ~5×10¹⁸ eV)、**深点** (dip, ~3×10¹⁸ eV) 以及 10²⁰ eV 以上的过量。	- 给出**全宇宙线能谱**（$10^{12}$ eV – $10^{20+}$ eV）的整体图像，指出关键特征：**膝点** (knee, ~4×$10^{15}$ eV)、**踝点** (ankle, ~5×$10^{18}$ eV)、**深点** (dip, ~3×$10^{18}$ eV) 以及 $10^{20}$ eV 以上的过量。	R1 参数下标/科学记数法
15	- 综述 10²⁰ eV 以上**已报道的事件**与最高能量世界纪录（Fly's Eye 3.2×10²⁰ eV）。	- 综述 $10^{20}$ eV 以上**已报道的事件**与最高能量世界纪录（Fly's Eye 3.2×$10^{20}$ eV）。	R1 参数下标/科学记数法
17	- 报告**各向异性**测量结果：~10¹⁸ eV 上 ~4% 的各向异性；>10²⁰ eV 大尺度各向同性，小尺度聚团。	- 报告**各向异性**测量结果：~$10^{18}$ eV 上 ~4% 的各向异性；>$10^{20}$ eV 大尺度各向同性，小尺度聚团。	R1 参数下标/科学记数法
24	- **能量上限**：因能谱陡降 (dN/dE ∝ E⁻²·⁷ up to ~2×10¹⁶ eV)，统计量在 ~100 TeV 处耗尽。	- **能量上限**：因能谱陡降 (dN/dE ∝ E⁻²·⁷ up to ~2×$10^{16}$ eV)，统计量在 ~100 TeV 处耗尽。	R1 参数下标/科学记数法
76	- 膝点：**E ≈ 4×10¹⁵ eV**；能谱在此出现显著转折（锐度存在实验争议）。	- 膝点：**E ≈ 4×$10^{15}$ eV**；能谱在此出现显著转折（锐度存在实验争议）。	R1 参数下标/科学记数法
77	- 膝到 ~4×10¹⁷ eV：谱指数 γ ≈ 3.0。	- 膝到 ~4×$10^{17}$ eV：谱指数 γ ≈ 3.0。	R1 参数下标/科学记数法
78	- ~4×10¹⁷ – 3×10¹⁸ eV：谱陡化到 γ ≈ 3.2。	- ~4×$10^{17}$ – 3×$10^{18}$ eV：谱陡化到 γ ≈ 3.2。	R1 参数下标/科学记数法
79	- **深点 (dip)**：E ≈ 3×10¹⁸ eV。	- **深点 (dip)**：E ≈ 3×$10^{18}$ eV。	R1 参数下标/科学记数法
80	- 踝点：E ≈ 5×10¹⁸ eV（Fly's Eye 首详述 [7]）。	- 踝点：E ≈ 5×$10^{18}$ eV（Fly's Eye 首详述 [7]）。	R1 参数下标/科学记数法
83	### 2.3.2 高能端（>10¹⁹ eV）[FACT]	### 2.3.2 高能端（>$10^{19}$ eV）[FACT]	R1 参数下标/科学记数法
85	- 数据在 10²⁰ eV 附近出现**再次陡化**，但超过 10²⁰ eV 的**事件数明显多于 GZK 截断外推**所预期 [FACT]。	- 数据在 $10^{20}$ eV 附近出现**再次陡化**，但超过 $10^{20}$ eV 的**事件数明显多于 GZK 截断外推**所预期 [FACT]。	R1 参数下标/科学记数法
86	- 作者认为这是 UHECR 物理中**最迷惑、最有趣**的方面，因为至少对于河外质子初级，GZK 截断在 ~10²⁰ eV 处是**独立于产生机制**必然存在的（见 §4.1）。	- 作者认为这是 UHECR 物理中**最迷惑、最有趣**的方面，因为至少对于河外质子初级，GZK 截断在 ~$10^{20}$ eV 处是**独立于产生机制**必然存在的（见 §4.1）。	R1 参数下标/科学记数法
